jam_criteria,jam_end_date,jam_name,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url
,2017-08-27 14:59:59,JET Summer Vacation Game Jam 2017,7,2,2,2017-08-13 15:00:00,https://www.itch.io/jam/jet-summer-2017
Overall,2019-01-25 22:30:00,AIE's Road to Global Game Jam 2019,7,0,7,2019-01-16 22:00:00,https://www.itch.io/jam/aierggj2019
,2017-09-24 16:00:00,JamIsland @SchmiedeY 2017,7,0,4,2017-09-22 10:00:00,https://www.itch.io/jam/jamisland-schmiede-2017
,2016-05-02 02:00:00,A BCIT Game Jam,7,0,5,2016-04-30 02:00:00,https://www.itch.io/jam/a-bcit-game-jam
Overall,2018-04-08 18:00:00,The Time Jam,7,0,3,2018-04-06 18:00:00,https://www.itch.io/jam/the-time-jam
,2019-02-25 16:59:59,AuroraGDC Twitch Lets Play Feb 2019,7,0,7,2019-02-16 18:33:31,https://www.itch.io/jam/agdcfebtwitch
Overall||Theme||Fun||Visuals||Audio,2018-03-23 23:00:00,4-5-6kb,7,0,1,2018-03-19 23:00:00,https://www.itch.io/jam/4-5-6kb
,2018-06-14 22:00:00,Peaceful Garden,7,0,3,2018-04-24 22:00:00,https://www.itch.io/jam/peaceful-garden
,2016-12-12 00:00:00,BGSjam8,7,0,3,2016-12-10 00:00:00,https://www.itch.io/jam/bgsjam8
,2019-05-20 01:00:00,Mayday - GADEC Game Jam,7,0,3,2019-05-17 11:00:00,https://www.itch.io/jam/gadec-may-game-jam
Overall,2015-08-16 11:00:00,#KiwiJam15,7,0,7,2015-07-23 19:00:00,https://www.itch.io/jam/kiwijam15
Overall,2019-06-10 04:59:59,MiniJam Orígenes,7,0,5,2019-06-01 22:19:58,https://www.itch.io/jam/minijam-orgenes
,2019-09-08 04:00:00,Kentucky Fried Pixels 2019,7,0,2,2019-08-02 04:00:00,https://www.itch.io/jam/kentucky-fried-pixels-2019
,2016-07-25 07:00:00,Classic Doom - Map Jam #2,7,0,2,2016-07-09 07:00:00,https://www.itch.io/jam/classic-doom-map-jam-2
,2015-09-16 05:59:59,GDGT - Independence Day Jam 15,7,0,5,2015-09-12 01:00:00,https://www.itch.io/jam/gdgt-independence-day-jam-15
,2017-12-17 22:00:00,Impact Jam #4 : eco-jam,7,0,3,2017-12-10 09:00:00,https://www.itch.io/jam/impact-jam-4
Overall||Musica||Innovacion||Diversion||Visuales,2018-02-24 03:00:00,Arcade Game Jam,7,20,4,2018-02-19 03:00:00,https://www.itch.io/jam/arcade-gamejam2
Overall,2019-07-18 22:00:00,BrokenManJam,7,0,1,2019-07-11 22:00:00,https://www.itch.io/jam/bmj
Theme||random||Fun,2018-12-22 00:00:00,Random TutoFacil Jam #1,7,14,5,2018-12-19 00:00:00,https://www.itch.io/jam/random-tutofacil-jam-1
,2018-04-10 05:00:00,So-bad-It's-Good jam,7,0,3,2018-04-01 06:00:00,https://www.itch.io/jam/sobaditsgood
,2018-11-15 23:00:00,Bitsy Jam at PLAY18,7,0,4,2018-11-02 23:00:00,https://www.itch.io/jam/bitsy-jam-at-play18
Overall||Originality||Creativity||Wieldness||Funness,2016-07-27 21:00:00,Prototype Game Jam 24h! (#PrototypeGameJam),7,1,1,2016-07-26 21:00:00,https://www.itch.io/jam/prototype-jam
Overall||Does it represent community?||Did this game give you a new/familiar experience?||Did this game feel well done for being made in 48 hours?,2019-08-27 00:00:00,Black Game Devs 48 Hour Game Jam!,7,0,1,2019-08-25 00:00:00,https://www.itch.io/jam/bgd-48-hour-game-jam
Overall||theme||music||looks,2019-09-05 23:00:00,twisto,7,0,1,2019-08-19 23:00:00,https://www.itch.io/jam/twisto
Overall||Musica||Grafica||Mecanicas||Diversión,2019-02-22 03:00:00,GAME JAM MENTES EN JUEGOS,7,11,2,2019-02-08 03:00:00,https://www.itch.io/jam/game-jam-mentes-en-juegos
Overall||Mecanicas||Calidad||Arte||Musica y Fx,2016-04-29 04:00:00,Salon Indie - Jams,7,0,1,2016-04-27 04:00:00,https://www.itch.io/jam/salon-indie---jams
Best Game!||Great Idea!||Accurate!,2019-08-24 07:00:00,SCP Jam #2,7,0,1,2019-08-17 07:00:00,https://www.itch.io/jam/scp-jam-2
,2019-06-30 00:00:00,Isolation Jam 2019,7,0,5,2019-06-05 15:00:00,https://www.itch.io/jam/isolation-game-jam-2019
,2019-06-30 19:59:00,CEET GAME JAM 2019/1,7,0,6,2019-06-17 03:00:00,https://www.itch.io/jam/ceet-game-jam-20191
,2016-08-06 02:59:59,CampJam 2016,7,0,4,2016-07-29 21:00:00,https://www.itch.io/jam/campjam-2016
,2016-12-07 23:30:00,RVA Remix Jam,7,0,0,2016-11-02 22:30:00,https://www.itch.io/jam/rva-remix-jam
Overall||Gameplay||Visuals||Audio||How much do you enjoy the game overall?||How well does it fit the theme?,2019-06-03 09:00:00,Trijam #21: Do you dare to try?,7,11,3,2019-05-31 09:00:00,https://www.itch.io/jam/trijam-21
Overall,2019-01-13 21:00:00,Frosty Game Jam,7,0,4,2019-01-11 18:00:00,https://www.itch.io/jam/frosty-game-jam
Overall||music||theme||gameplay||art,2019-02-11 02:00:00,Pure JS Jam,7,8,4,2019-02-08 20:00:00,https://www.itch.io/jam/pure-js-jam
,2017-01-22 16:00:00,Global Game Jam Antwerp 2017,7,0,5,2017-01-20 16:00:00,https://www.itch.io/jam/ggj-antwerp-2017
Overall||Overall quality||Gameplay quality||Asset quality,2017-07-25 07:00:00,VRJAM 2017,7,1,1,2017-07-18 07:00:00,https://www.itch.io/jam/vrjam
Overall,2018-09-30 10:00:00,Epic Game Jam,7,0,1,2018-07-30 10:00:00,https://www.itch.io/jam/epicgamejam
Overall||Creativity||Adherence to Theme||Fun Factor,2016-12-04 04:59:59,GameJam@Skidmore,7,0,2,2016-12-02 23:00:00,https://www.itch.io/jam/gamejamskidmore
Creativeness||Fun||Mood||Appropriate graphics,2018-08-14 22:00:00,Shadow Game Jam,7,1,2,2018-08-09 22:00:00,https://www.itch.io/jam/shadow-game-jam
,2017-03-22 06:00:00,💬 Depth in Dialogue - 2017 March,7,0,1,2017-03-12 07:00:00,https://www.itch.io/jam/depth-in-dialogue
,2019-07-28 19:00:00,✨ GAY(M) Jam 2.0 @ Unity Brighton 🏳‍🌈,7,0,2,2019-07-25 23:00:00,https://www.itch.io/jam/gaym-jam-20-unity-brighton
Overall||Fun||Visuals||Sounds/Music,2018-12-23 20:00:00,Random 5 day Jam,7,2,1,2018-12-18 20:00:00,https://www.itch.io/jam/random-5-day-jam
,2018-01-28 12:00:00,Bangkok Game Dev by GGJ 2018,7,0,1,2018-01-26 03:00:00,https://www.itch.io/jam/bangkokgamedev
Overall||Overall||Audio||Gameplay||Visuals||Inovation,2019-04-14 04:00:00,Perplexity Jam #3,7,0,3,2019-04-07 04:00:00,https://www.itch.io/jam/perplexity-jam-3
,2017-04-15 16:30:00,Doggo Game Jam,7,0,1,2017-03-11 17:30:00,https://www.itch.io/jam/doggo-game-jam
,2016-08-07 06:00:00,ASM Game Jam 2016,7,0,6,2016-08-04 09:00:00,https://www.itch.io/jam/asm-game-jam-2016
Overall||Is it playable?||Is it fun?||Would you recommend this game to your friends?,2019-03-02 21:30:00,Trijam #9 Do you dare to try?,7,18,4,2019-03-02 18:00:00,https://www.itch.io/jam/trijam-9
Overall,2015-12-20 22:59:59,Virtual Game Jam 2015,7,0,7,2015-11-20 19:00:00,https://www.itch.io/jam/virtual-game-jam-2015
,2017-07-20 14:00:00,PuzzleScript Jam #2,7,0,4,2017-06-20 14:00:00,https://www.itch.io/jam/psj2
,2019-07-07 23:00:00,2019 Bristol Pride Game Jam #2,7,0,7,2019-07-04 23:00:00,https://www.itch.io/jam/2019-bristol-pride-game-jam-2
,2017-04-09 21:00:00,Stray Jam,7,0,1,2017-03-31 22:00:00,https://www.itch.io/jam/stray-jam
,2019-01-27 09:00:00,Game Jam 4 Weekend #9,7,0,2,2019-01-25 12:00:00,https://www.itch.io/jam/gj4w9
"Overall||Does the game feel like you're playing as a squirrel?||Does the setting re-inforce squirrel life?||Is the Squirrel art exciting and/or squirrel-y?||Is the gameplay loop engaging?||Does the game take an appropriate amount of time? (Not too long, not too short- pick up'n go/put down)||Is the game -fun-?",2017-07-29 07:00:00,Squirrels Extreme!,7,0,1,2017-07-23 07:00:00,https://www.itch.io/jam/squirrels-extreme
,2018-10-28 04:00:00,FGJ Zero hour game jam,7,0,6,2018-10-28 01:00:00,https://www.itch.io/jam/fgj-zero-hour-game-jam
,2019-10-01 12:59:59,Top Secret Zolaire Farewell Group Jam,7,0,4,2019-09-21 07:00:00,https://www.itch.io/jam/top-secret-zolaire-farewell-group-jam
,2018-01-24 01:00:00,Game Jam Monthly - January 2018,7,0,6,2017-12-21 05:00:00,https://www.itch.io/jam/game-jam-monthly-2
Overall||Visuals||Audio||Gameplay||Use of Theme,2017-10-29 16:30:00,GDS Halloween Jam 17,7,30,5,2017-10-29 15:00:00,https://www.itch.io/jam/gds-halloween-jam-17
Creativity||Art||Interactivity||Theme,2017-10-14 22:30:00,Dash Jam,7,0,1,2017-10-01 21:50:08,https://www.itch.io/jam/dashjam
,2018-07-01 19:00:00,Game Jam Connect,7,0,8,2018-06-29 16:00:00,https://www.itch.io/jam/game-jam-connect
,2019-09-24 03:59:59,Destruction game jam 2,7,0,1,2019-09-09 04:00:00,https://www.itch.io/jam/destruction-game-jam-2
Overall||Overall||Audio||Graphics||Gameplay / Fun / Mechanics||Use of theme,2016-06-13 11:50:00,1Up Jam,7,15,4,2016-06-11 11:00:00,https://www.itch.io/jam/1up-jam
,2019-09-25 15:59:00,Cebu Game Dev - Halloween Game Jam: East meets West FearFest,7,0,1,2019-09-06 12:00:00,https://www.itch.io/jam/cgd-game-jam-east-meets-west-fearfest
best content||best look||best music||most popular,2018-09-23 22:59:59,Beginner_Jam#1,7,0,1,2018-09-21 07:30:00,https://www.itch.io/jam/beginner-jam1
Global||Graphisms||Musics and sound effects||Gameplay||Fun||Respect of theme,2018-10-29 23:00:00,Aled Game Jam,7,0,1,2018-10-26 16:00:00,https://www.itch.io/jam/aled-game-jam
,2015-09-28 06:59:59,Slug Jam #2: Fall 2015,7,0,5,2015-09-26 02:30:00,https://www.itch.io/jam/slugjam2
Restriction||General||Gameplay||Graphics||Music||Theme adaption,2019-03-22 16:00:00,Force Jam 1 ~ History,7,2,2,2019-03-17 11:00:00,https://www.itch.io/jam/force-jam-1-history
,2016-12-30 13:00:00,Cinémathèque Jam,7,0,2,2016-02-13 13:00:00,https://www.itch.io/jam/cinematheque-jam
,2018-10-19 13:59:59,SAE Brisbane Games - Studio 1 - 18T3 - Wherefore Art Thou?,7,0,5,2018-09-13 14:00:00,https://www.itch.io/jam/sae-brisbane-games-studio-1-18t3-wherefore-art-thou
Overall||Mechanics||Controls||Fun||Content Diversity||Graphics||Visual Effects||Music||Sound Effects||User Interface||Compliance With Topic,2017-03-20 00:13:00,Weekend Crazy Jam 4 - Procedural Generation,7,3,2,2017-03-17 18:00:00,https://www.itch.io/jam/weekend-crazy-jam-4
,2019-10-02 23:00:00,Dinosaur (Flicksy Jam),7,0,1,2019-09-22 23:00:00,https://www.itch.io/jam/flicksy-jam
Overall||music||theme||gameplay,2019-02-25 00:00:00,JS Game Jam 2,7,0,2,2019-02-23 00:00:00,https://www.itch.io/jam/js-game-jam-2
,2019-03-03 13:43:00,ESIEA Jam,7,0,4,2019-03-01 17:00:00,https://www.itch.io/jam/esiea-jam
Overall,2018-07-27 07:00:00,Visual Novel Jam,7,0,1,2018-07-08 07:00:00,https://www.itch.io/jam/visual-novel-jam
,2017-10-01 00:00:00,SF Bay Area Women in Game Development Community Game Jam #1,7,0,3,2017-09-23 17:00:00,https://www.itch.io/jam/sfbawgd-jam-001
,2017-06-30 22:00:00,Pet Jam,7,0,2,2017-06-25 10:00:00,https://www.itch.io/jam/pet-jam
,2018-10-22 04:59:59,EPX Fall Jam 2018,7,0,7,2018-10-20 01:00:00,https://www.itch.io/jam/epx-fall-jam-2018
,2018-10-21 20:00:00,Game Jam - LabArtGame + FoG,7,0,1,2018-10-19 21:00:00,https://www.itch.io/jam/game-jam-labartgame
Diversão||Criatividade||Mecânica||Sons||Arte,2018-08-20 02:59:59,Brazilian Meme GameJAM,7,1,1,2018-08-18 02:59:59,https://www.itch.io/jam/brazilian-meme-gamejam
Overall,2017-09-24 22:00:00,igdaEKU Fall Game Jam 2017,7,0,7,2017-09-22 21:00:00,https://www.itch.io/jam/igdaeku-fall-game-jam-2017
Overall Enjoyment||Use of Theme||Creativity||Visuals||Gameplay Enjoyment||Audio,2019-05-27 03:59:59,Untitled Game Jam #1,7,4,2,2019-05-17 04:00:00,https://www.itch.io/jam/untitled-game-jam
Overall||Fun||Creativity||Graphics||Sound||Theme Match||Genre Match (Survival),2019-02-03 11:00:00,Survive the Game Jam 6,7,5,2,2019-01-31 11:00:00,https://www.itch.io/jam/survive-the-game-jam-6
Overall,2018-10-01 06:59:59,VGDA Kick-Off GameJam Fall'18,7,0,5,2018-09-29 16:00:00,https://www.itch.io/jam/kick-off-gamejam-fall-2018
,2015-05-25 03:59:58,#EPjam,8,0,7,2015-05-22 04:00:01,https://www.itch.io/jam/epjam
Overall||Gráficos||Trilha sonora / Efeitos sonoros||Mecânicas,2017-10-08 20:00:00,Game Jam - Caracas Geek Fest,7,0,1,2017-10-06 21:00:00,https://www.itch.io/jam/game-jam-caracas-geek-fest
Overall||Overall Entertainment (How fun was the game)||Tool Simplicity (Were the tools simple? ex. MS Paint vs Photoshop)||Aesthetics (How well did the game look?)||Functionality (How well does the game run?)||Music (How well does the game sound)||Atmosphere (How does the game feel compared to intent?),2017-10-09 05:00:00,Simple Tools Jam,7,3,3,2017-09-18 05:00:00,https://www.itch.io/jam/simple-tools-jam
,2018-02-10 23:00:00,IGDA Becker Chapter Social Business Jam 2018,8,0,1,2018-02-09 23:00:00,https://www.itch.io/jam/igda-becker-yunus-jam
,2018-11-23 08:00:00,$50 Modd.io Jam - Earn the most revenue in a week,8,0,1,2018-11-16 08:00:00,https://www.itch.io/jam/get-paid-jam
,2018-12-02 08:00:00,TASJAM LITE,8,0,7,2018-11-30 22:00:00,https://www.itch.io/jam/tasjam-lite
,2018-08-10 07:00:00,Loveship Hypernova ULTIMATE Jam 2018,8,0,2,2018-07-13 07:00:00,https://www.itch.io/jam/loveship-hypernova-ultimate-jam-2018
Overall,2019-05-01 07:00:00,tenderfootJam,7,0,2,2019-04-01 07:00:00,https://www.itch.io/jam/tenderfootjam
Overall||How fun is it to play?||How complex are the mechanics?||Are the amount of features adequate?,2019-03-02 00:00:00,Sim Jam,7,0,2,2019-02-23 00:00:00,https://www.itch.io/jam/sim-jam
Overall||Gameplay||Sound||Graphics,2018-10-11 22:00:00,HypNoTic Game Jam,7,2,1,2018-10-05 15:00:00,https://www.itch.io/jam/hypnojam
,2019-01-20 09:00:00,Game Jam 4 Weekend #8,8,0,2,2019-01-18 12:00:00,https://www.itch.io/jam/gj4w8
Overall||Creativity||Art Style,2015-11-11 00:00:00,Peace Superheroes Jam,7,5,6,2015-10-13 07:00:00,https://www.itch.io/jam/peace-superheroes-jam
,2018-09-15 07:00:00,Jam of the Random Adjective,8,0,1,2018-09-08 07:00:00,https://www.itch.io/jam/random-adjective-jam
,2016-09-16 15:00:00,"Game A Week 4 ""Element Manipulation""",8,0,1,2016-09-09 16:00:00,https://www.itch.io/jam/game-a-week-4
The game is about Russia||Music||The plot||Android support||There are not too many stereotypes||Русский язык,2019-05-30 18:00:00,Russian Jam,8,0,1,2019-04-14 14:17:00,https://www.itch.io/jam/russian
,2017-12-31 23:00:00,Fuse Jam #1 - Emotions and Verbs,8,0,6,2017-11-19 15:00:00,https://www.itch.io/jam/fuse-jam-1
,2019-06-27 05:59:59,Ignite Jam #1 - Analog & Digital,8,0,3,2019-06-12 23:30:00,https://www.itch.io/jam/ignite-jam
"Follows the theme, and is fun to play.||Uses Unity",2019-09-09 04:00:00,Game in a Weekend,8,1,1,2019-09-07 04:00:00,https://www.itch.io/jam/game-in-a-weekend
Overall||Fun||Graphics||Design||Story,2018-12-25 06:00:00,FPS Mini Jam,8,2,2,2018-12-14 06:00:00,https://www.itch.io/jam/fps-mini-jam-zenethhosted
,2018-11-19 04:59:59,Even Weekend Game Jam 1,8,0,2,2018-11-16 05:00:00,https://www.itch.io/jam/even-weekend-game-jam
,2015-02-01 22:59:59,Charlie Jam,8,0,8,2015-01-11 23:00:00,https://www.itch.io/jam/charliejam
Overall||The Most Fun.||Best Shooting Mechanics||Best Game Mechanics||Most detail/stylized/impressive Looking Game||Would Fund This Game,2019-09-04 23:00:00,NPG's FPS Creation Challange,8,2,2,2019-08-05 02:04:00,https://www.itch.io/jam/npgs-fps-creation-challange
Overall||Controls||Visual Experience​||Audio Experience​||Creativity||Fun||Relevance to the Theme​||Overall,2019-01-14 01:59:59,Salve Game Jam,8,0,3,2019-01-12 01:59:59,https://www.itch.io/jam/salve-game-jam
,2018-11-11 19:45:00,Stanford Fall Game Jam 2018,8,0,9,2018-11-10 07:45:00,https://www.itch.io/jam/stanford-fall-game-jam
Overall||Gameplay||Number of constraints used||Game difficulty||Concept,2015-11-09 18:30:00,The Constraints Jam,8,0,8,2015-09-30 18:30:00,https://www.itch.io/jam/constraintsjam
Overall,2019-09-08 15:00:00,Alpha jam - 1 (PT-BR),8,0,1,2019-09-06 15:00:00,https://www.itch.io/jam/alpha-jam-1
,2019-09-29 22:00:00,Cowboy's Weekend Code Jam,8,0,3,2019-09-27 22:00:00,https://www.itch.io/jam/cowboys-weekend-codejam
,2018-12-08 13:30:00,Fortaleza Nerd | Game Jam 2018,8,0,8,2018-12-07 13:00:00,https://www.itch.io/jam/fortalezanerdgamejam
Overall||Quality||Uniqueness||Theme,2018-07-19 04:00:00,DGD Game Jam,8,7,2,2018-07-08 04:00:00,https://www.itch.io/jam/dgd-jam
Overall||Art||sounds and music||respect of themes||Gameplay||Creativity,2018-11-21 05:00:00,Pillow's Weekly Jam #1,8,0,2,2018-11-18 05:00:00,https://www.itch.io/jam/pwj1
,2015-11-02 04:00:00,Haunted House Jam,8,0,7,2015-09-30 14:00:00,https://www.itch.io/jam/haunted-house-jam
Overall||Creatividad||Es jugable||Apoyo a otros proyectos del jam,2017-11-27 05:59:59,JamMonclovaMX 2017,8,0,5,2017-10-25 14:30:00,https://www.itch.io/jam/jammonclova-2017
Overall||Gameplay||Aesthetic - visuals/audio||Polish||Theme,2019-06-16 12:00:01,1Up 2019,8,56,8,2019-06-14 09:11:12,https://www.itch.io/jam/1up-2019
,2019-05-05 21:59:59,CGL - Experimental games with non-game tools,8,0,6,2019-04-25 07:39:54,https://www.itch.io/jam/cgl-experimental-01
,2019-05-19 22:00:00,Craft A World Jam,8,0,2,2019-05-05 22:00:00,https://www.itch.io/jam/craft-a-world-jam
,2016-07-24 11:00:00,Kiwi Game Jam - Wellington 2016,8,0,6,2016-07-21 12:00:00,https://www.itch.io/jam/kiwi-game-jam-wellington-2016
,2019-05-14 04:00:00,"Chronicles GameDev Challenge, Week 6",8,0,3,2019-05-07 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-6
,2019-09-22 21:30:00,2º Hackathon da semana Brasileira de informática biomédica,8,0,6,2019-09-20 23:00:00,https://www.itch.io/jam/2-hackathon-da-semana-brasileira-de-informatica-biomedica
Overall||Originalidad||El ranger y el paladín||Logan||El apuesto Anakin más jedis||Estaríamos mejor con Eviscerator,2018-01-08 06:00:00,Praxis 1 El Reto (Cuarta parte),8,36,7,2017-12-31 06:00:00,https://www.itch.io/jam/praxis-1-el-reto-cuarta-parte
Overall||Innovation – The unexpected unique idea.||Fun – Did you enjoy playing the game?||Theme – Does the game suit the theme? Is it a creative one?||Graphics – The look of the game.||Audio – How did the game sound?||Mood – The atmosphere of the game.||Stability - Is the system stable?||Overall – Your overall opinion of the game.,2019-06-24 00:00:00,SPPRO Discord GameJam 7,8,8,2,2019-06-21 18:00:00,https://www.itch.io/jam/sppro-gamejam-7
,2016-03-20 17:00:00,Gueim BCN Jam,8,0,4,2016-03-18 17:00:00,https://www.itch.io/jam/gueim-bcn-jam
Jogabilidade e Velocidade / Playability and Velocity||Diversão  / Fun||Gráficos e Sons / Graphics and Sounds||Fator Replay / Replay Factor||Narrativa / History,2017-11-20 02:10:00,UJamMe,8,0,3,2017-11-15 02:00:00,https://www.itch.io/jam/u-jam-me
,2019-07-28 22:59:59,Tabled Questions,8,0,2,2019-07-25 23:00:00,https://www.itch.io/jam/tabled-questions
,2018-04-01 19:00:00,April Fool's Jam,8,0,4,2018-03-31 18:00:00,https://www.itch.io/jam/rpi-fools-jam
,2019-03-25 04:00:00,Machine Jam,8,0,2,2019-03-22 11:00:00,https://www.itch.io/jam/research-jam
Gameplay||Creativity||Fun Factor,2018-02-23 22:00:00,1981 In Gaming,8,3,3,2018-02-09 17:00:00,https://www.itch.io/jam/1981-in-gaming
Overall||Gameplay||Visuals||Audio||How much do you enjoy the game overall?||How well does it fit the theme?,2019-05-06 09:00:00,Trijam #18 Do you dare to try?,8,22,4,2019-05-03 09:00:00,https://www.itch.io/jam/trijam-18
,2016-11-30 06:00:00,Moopy Jam,8,0,0,2016-11-01 05:00:00,https://www.itch.io/jam/moopy-jam
Overall||Theme||Gameplay||aesthetics,2018-02-01 00:00:00,Light Jam,8,0,1,2018-01-01 00:00:00,https://www.itch.io/jam/light-jam
,2019-03-11 23:59:00,BCSS Game Jam 2019,8,0,4,2019-03-09 00:00:00,https://www.itch.io/jam/bcss-game-jam-2019
,2019-03-30 21:10:00,Galway Game Jam 12,8,0,4,2019-03-30 09:00:00,https://www.itch.io/jam/galway-game-jam-12
,2019-04-23 04:00:00,"Chronicles GameDev Challenge, Week 3",8,0,1,2019-04-16 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-3
Overall||Use of theme||Gameplay & Fun||Visuals||Original idea||Audio & Music||Delthor's Opinion,2019-05-24 22:00:00,Delthor Jam #4,8,6,2,2019-05-17 22:00:00,https://www.itch.io/jam/delthor-jam-4
Overall||Visual||Audio||Controls||Theme||Fun,2017-10-11 16:00:00,Pizza Jam | Gamedev Café ☕,8,0,6,2017-09-15 04:00:00,https://www.itch.io/jam/pizza-jam
Gameplay||Visuals||Number of Bugs,2019-03-12 20:00:00,Endless Team Jam,8,0,1,2019-03-04 08:00:00,https://www.itch.io/jam/endless-team-jam
Overall||Lyrics||Tune/Melody||Chords/Harmony||Rhythm||Originality||Replayability,2018-06-23 07:00:00,Tune Jam,8,5,4,2018-06-16 07:00:00,https://www.itch.io/jam/tune-jam
,2015-07-05 04:59:59,Try Something New Jam!,8,0,9,2015-06-20 05:00:00,https://www.itch.io/jam/try-something-new-jam
Overall,2019-03-25 04:59:00,Even Weekend Game Jam 8,8,0,1,2019-03-22 04:00:00,https://www.itch.io/jam/even-weekend-game-jam-8
,2017-10-02 21:00:00,Game Pratic' #4 - 2017,8,0,3,2017-09-30 07:30:00,https://www.itch.io/jam/gamepratic2017
,2018-06-03 18:00:00,GameJam Battle 2018,8,0,4,2018-06-03 14:00:00,https://www.itch.io/jam/gamejam-battle-2018
Overall||Graphics||SFX||Music||Fun||Overall,2017-02-26 03:00:00,Invaders Rip-offs,8,2,2,2017-02-11 02:00:00,https://www.itch.io/jam/invaders-rip-off
,2017-03-24 00:00:00,Unconventional Incremental Game Jam,8,0,5,2017-03-18 00:00:00,https://www.itch.io/jam/unconventional-incremental-game-jam
